Group: [4345, 7029, 2500]
4345:
< 0, 29, 3237.239024177677, Request, 4345 >
< 112, 254, 3028.120907894995, Request, 63 >
< 254, 54, 3029.7724280268108, Request, 63 >
< 54, 453, 3030.3728308425543, Request, 63 >
< 453, 108, 3030.9047513371115, Request, 63 >
< 108, 453, 3032.3743085016276, Response, 63 >
< 453, 54, 3033.688197093929, Response, 63 >
< 54, 151, 3034.916620001362, Request, 63 >
< 151, 413, 3035.6022649331644, Request, 63 >
< 413, 396, 3037.1981350558276, Request, 63 >
< 396, 178, 3037.7028408903293, Request, 63 >
< 178, 396, 3038.6623264502264, Response, 63 >
< 396, 413, 3039.0971047460516, Response, 63 >
< 413, 151, 3040.5357655039634, Response, 63 >
< 151, 400, 3040.7396767265827, Request, 63 >
< 400, 368, 3041.4954945459235, Request, 63 >
< 368, 12, 3042.7281008963564, Request, 63 >
< 12, 37, 3043.4169238285067, Request, 63 >
< 37, 116, 3044.2829896257185, Request, 63 >
< 116, 320, 3045.1865185253614, Request, 63 >
< 320, 116, 3046.69466795397, Response, 63 >
< 116, 37, 3047.0823864745125, Response, 63 >
< 37, 12, 3048.010273394257, Response, 63 >
< 12, 368, 3049.5116317002935, Response, 63 >
< 368, 400, 3051.152327313413, Response, 63 >
< 400, 151, 3051.91264185513, Response, 63 >
< 151, 54, 3052.471276594054, Response, 63 >
< 54, 254, 3054.4672505329395, Response, 63 >
< 254, 112, 3055.159261240454, Response, 63 >
< 112, 466, 3056.878913197323, Response, 63 >
< 466, 460, 3057.391441687493, Response, 63 >
< 460, 234, 3057.593513616788, Response, 63 >
< 234, 332, 3058.690351316825, Response, 63 >
< 332, 206, 3060.596827020026, Response, 63 >
< 206, 246, 3062.0630212038013, Response, 63 >
< 246, 390, 3062.9912229571573, Response, 63 >
< 390, 166, 3063.444282295771, Response, 63 >
< 166, 195, 3063.8315341697307, Request, 63 >
< 195, 223, 3064.97312716686, Request, 63 >
< 223, 195, 3066.8533082309345, Response, 63 >
< 195, 166, 3067.2350944632767, Response, 63 >
< 166, 244, 3067.9046398557484, Response, 63 >
< 244, 329, 3068.9443618893697, Response, 63 >
< 329, 159, 3070.0641141477136, Response, 63 >
< 159, 382, 3071.593917180442, Request, 63 >
< 382, 294, 3072.333481003707, Request, 63 >
< 294, 382, 3073.1101507172502, Response, 63 >
< 382, 159, 3074.555554516318, Response, 63 >
< 159, 290, 3075.7697288538816, Response, 63 >
< 290, 29, 3077.1758217703277, Response, 63 >
< 29, 0, 3079.066198283465, Response, 63 >
Group: [3957, 6157]
3957:
< 0, 29, 3145.2750616733115, Request, 3957 >
< 29, 290, 3146.2939581945466, Request, 3957 >
< 290, 159, 3148.1581914835906, Request, 3957 >
< 159, 382, 3149.832458846116, Request, 3957 >
< 382, 294, 3150.676192775525, Request, 3957 >
< 294, 382, 3152.345275843093, Response, 3957 >
< 382, 159, 3153.3474543909033, Response, 3957 >
< 159, 329, 3154.704368566927, Request, 3957 >
< 329, 244, 3156.3689769689154, Request, 3957 >
< 244, 166, 3156.972580650866, Request, 3957 >
< 166, 390, 3158.0592148375094, Request, 3957 >
< 390, 168, 3158.8793786116507, Request, 3957 >
< 168, 390, 3159.2074532972383, Response, 3957 >
< 390, 246, 3159.4301893159363, Request, 3957 >
< 246, 153, 3159.765532240275, Request, 3957 >
< 153, 246, 3161.0580653765956, Response, 3957 >
< 246, 206, 3161.5438366597286, Request, 3957 >
< 206, 332, 3162.4668184128377, Request, 3957 >
< 332, 234, 3164.0732596940234, Request, 3957 >
< 234, 460, 3165.620896289846, Request, 3957 >
< 460, 466, 3167.4888113901775, Request, 3957 >
< 466, 112, 3168.9906675249863, Request, 3957 >
< 112, 254, 3170.214773632184, Request, 3957 >
< 254, 54, 3171.2342867430248, Request, 3957 >
< 54, 151, 3172.988093340432, Request, 3957 >
< 151, 400, 3174.1149908176108, Request, 3957 >
< 400, 368, 3175.9973707237277, Request, 3957 >
< 368, 12, 3177.886308310961, Request, 3957 >
< 12, 37, 3179.8849477793633, Request, 3957 >
< 37, 116, 3180.5309508768846, Request, 3957 >
< 116, 320, 3181.0109777215825, Request, 3957 >
< 320, 116, 3182.4010805234666, Response, 3957 >
< 116, 37, 3182.7820403489445, Response, 3957 >
< 37, 12, 3183.3908005500048, Response, 3957 >
< 12, 368, 3185.21034430218, Response, 3957 >
< 368, 400, 3185.980188497207, Response, 3957 >
< 400, 151, 3187.732853668782, Response, 3957 >
< 151, 413, 3187.9451542579022, Request, 3957 >
< 413, 396, 3189.5569154249965, Request, 3957 >
< 396, 178, 3191.4029795320193, Request, 3957 >
< 178, 396, 3193.0046952565185, Response, 3957 >
< 396, 413, 3194.1920548751605, Response, 3957 >
< 413, 151, 3195.571458201534, Response, 3957 >
< 151, 54, 3197.5132458529943, Response, 3957 >
< 54, 453, 3198.3015396874425, Request, 3957 >
< 453, 108, 3199.0310234290555, Request, 3957 >
< 108, 453, 3199.2314994874, Response, 3957 >
< 453, 54, 3200.504768382578, Response, 3957 >
< 54, 254, 3200.8911457528484, Response, 3957 >
< 254, 112, 3202.2475483474104, Response, 3957 >
< 112, 466, 3202.481211773916, Response, 3957 >
< 466, 464, 3204.433099127474, Request, 3957 >
< 464, 2, 3206.214595588138, Request, 3957 >
< 2, 374, 3207.2551872528143, Request, 3957 >
< 374, 2, 3208.862414314986, Response, 3957 >
< 2, 119, 3210.416808580917, Request, 3957 >
< 119, 346, 3210.8899741062046, Request, 3957 >
< 346, 218, 3212.267916051277, Request, 3957 >
< 218, 346, 3214.179503057713, Response, 3957 >
< 346, 119, 3214.6825863181166, Response, 3957 >
< 119, 30, 3216.234570816776, Request, 3957 >
< 30, 129, 3217.08296157112, Request, 3957 >
< 129, 30, 3217.700923394953, Response, 3957 >
< 30, 182, 3218.7179128783528, Request, 3957 >
< 182, 492, 3219.8524449823954, Request, 3957 >
< 492, 341, 3221.431414139231, Request, 3957 >
< 341, 492, 3223.3693229937157, Response, 3957 >
< 492, 182, 3225.1163004563605, Response, 3957 >
< 182, 30, 3226.894556190814, Response, 3957 >
< 30, 119, 3228.113039673609, Response, 3957 >
< 119, 2, 3229.549064603211, Response, 3957 >
< 2, 464, 3230.03432170764, Response, 3957 >
< 464, 466, 3231.8372756345984, Response, 3957 >
< 466, 460, 3232.7754281407683, Response, 3957 >
< 460, 234, 3234.5724185377285, Response, 3957 >
< 234, 332, 3236.062012261681, Response, 3957 >
< 332, 206, 3236.4624001510647, Response, 3957 >
< 206, 246, 3238.094603244657, Response, 3957 >
< 246, 390, 3239.767475913299, Response, 3957 >
< 390, 60, 3241.574331591917, Request, 3957 >
< 60, 390, 3243.4067823463474, Response, 3957 >
< 390, 166, 3244.0567756973005, Response, 3957 >
< 166, 195, 3245.5257313002658, Request, 3957 >
< 195, 223, 3246.3571046697075, Request, 3957 >
< 223, 195, 3247.6431520874266, Response, 3957 >
< 195, 166, 3249.2699819377385, Response, 3957 >
< 166, 244, 3250.1076081952338, Response, 3957 >
< 244, 224, 3251.2341410841213, Request, 3957 >
< 224, 188, 3252.4015520746357, Request, 3957 >
< 188, 319, 3253.832095785218, Request, 3957 >
< 319, 188, 3255.7804107858346, Response, 3957 >
< 188, 224, 3257.7744821190777, Response, 3957 >
< 224, 244, 3259.4207569628893, Response, 3957 >
< 244, 329, 3260.916132736622, Response, 3957 >
< 329, 159, 3262.8203248381224, Response, 3957 >
< 159, 290, 3264.787634211598, Response, 3957 >
< 290, 29, 3266.0392683946925, Response, 3957 >
< 29, 0, 3267.0642626776694, Response, 3957 >
6157:
< 0, 29, 2789.274254370589, Request, 6157 >
< 29, 290, 2789.808002356098, Request, 6157 >
< 290, 159, 2791.7293038982048, Request, 6157 >
< 159, 382, 2792.575594243319, Request, 6157 >
< 382, 294, 2793.7742029144165, Request, 6157 >
< 294, 382, 2794.2724389476566, Response, 6157 >
< 382, 159, 2795.1192304894626, Response, 6157 >
< 159, 329, 2795.54465215438, Request, 6157 >
< 329, 244, 2796.029130703105, Request, 6157 >
< 244, 166, 2796.4521520230846, Request, 6157 >
< 166, 390, 2797.4797292366206, Request, 6157 >
< 390, 60, 2799.2320817237974, Request, 6157 >
< 60, 390, 2800.6809700639606, Response, 6157 >
< 390, 168, 2802.211639430676, Request, 6157 >
< 168, 390, 2803.030201052262, Response, 6157 >
< 390, 246, 2804.4910603378216, Request, 6157 >
< 246, 153, 2804.9453735513425, Request, 6157 >
< 153, 246, 2805.30070347253, Response, 6157 >
< 246, 206, 2807.106583808021, Request, 6157 >
< 206, 332, 2807.8350530475645, Request, 6157 >
< 332, 234, 2809.0527161498076, Request, 6157 >
< 234, 460, 2809.6169839940926, Request, 6157 >
< 460, 466, 2810.861442706401, Request, 6157 >
< 466, 112, 2811.597581032787, Request, 6157 >
< 112, 254, 2813.3478845190302, Request, 6157 >
< 254, 54, 2813.834273679243, Request, 6157 >
< 54, 151, 2814.7312218808493, Request, 6157 >
< 151, 400, 2816.1679581682715, Request, 6157 >
< 400, 368, 2817.6739642075067, Request, 6157 >
< 368, 12, 2818.2737266279964, Request, 6157 >
< 12, 37, 2818.687011753413, Request, 6157 >
< 37, 116, 2818.9201082965087, Request, 6157 >
< 116, 37, 2819.5745173954883, Response, 6157 >
< 37, 12, 2820.71532000758, Response, 6157 >
< 12, 368, 2822.551437930726, Response, 6157 >
< 368, 400, 2822.9611797324833, Response, 6157 >
< 400, 151, 2824.453525746817, Response, 6157 >
< 151, 413, 2824.9654819579105, Request, 6157 >
< 413, 396, 2825.5300260911554, Request, 6157 >
< 396, 178, 2827.0097730533703, Request, 6157 >
< 178, 396, 2828.6594808414225, Response, 6157 >
< 396, 413, 2829.730907885999, Response, 6157 >
< 413, 151, 2830.7877511922516, Response, 6157 >
< 151, 54, 2832.7134704279088, Response, 6157 >
< 54, 453, 2834.175025568068, Request, 6157 >
< 453, 108, 2836.0569294007205, Request, 6157 >
< 108, 453, 2836.632602434421, Response, 6157 >
< 453, 54, 2837.7562207581977, Response, 6157 >
< 54, 254, 2839.6648940111977, Response, 6157 >
< 254, 112, 2840.1836482430954, Response, 6157 >
< 112, 466, 2840.770149549303, Response, 6157 >
< 466, 464, 2841.5871139488077, Request, 6157 >
< 464, 2, 2843.5033111548532, Request, 6157 >
< 2, 374, 2844.0733769063118, Request, 6157 >
< 374, 2, 2845.107119634939, Response, 6157 >
< 2, 119, 2847.06541107355, Request, 6157 >
< 119, 346, 2848.713066405331, Request, 6157 >
< 346, 218, 2849.4166176056688, Request, 6157 >
< 218, 346, 2851.1357418423872, Response, 6157 >
< 346, 119, 2852.999153552099, Response, 6157 >
< 119, 30, 2853.9664717792366, Request, 6157 >
< 30, 129, 2854.360817634944, Request, 6157 >
< 129, 30, 2855.4275422954533, Response, 6157 >
< 30, 182, 2855.7061454346367, Request, 6157 >
< 182, 492, 2856.560551911352, Request, 6157 >
< 492, 341, 2857.3513672500903, Request, 6157 >
< 341, 492, 2858.5508565142227, Response, 6157 >
< 492, 182, 2859.8757338999562, Response, 6157 >
< 182, 30, 2861.45443218781, Response, 6157 >
< 30, 119, 2861.8888502338086, Response, 6157 >
< 119, 2, 2862.2629963983027, Response, 6157 >
< 2, 464, 2863.6027098770815, Response, 6157 >
< 464, 466, 2864.476042462874, Response, 6157 >
< 466, 460, 2865.3511254006635, Response, 6157 >
< 460, 234, 2866.1196080140044, Response, 6157 >
< 234, 332, 2866.989444033587, Response, 6157 >
< 332, 206, 2868.2115066338397, Response, 6157 >
< 206, 246, 2870.209015140603, Response, 6157 >
< 246, 390, 2871.923572636624, Response, 6157 >
< 390, 166, 2873.3820943150263, Response, 6157 >
< 166, 195, 2874.576220601657, Request, 6157 >
< 195, 223, 2875.1904279062, Request, 6157 >
< 223, 195, 2875.472272158161, Response, 6157 >
< 195, 166, 2876.759670775411, Response, 6157 >
< 166, 244, 2877.0533240941377, Response, 6157 >
< 244, 224, 2877.4516035256156, Request, 6157 >
< 224, 244, 2878.859236790419, Response, 6157 >
< 244, 329, 2880.7822099919613, Response, 6157 >
< 329, 159, 2881.697804839978, Response, 6157 >
< 159, 290, 2881.978184654937, Response, 6157 >
< 290, 29, 2882.3211558589373, Response, 6157 >
< 29, 0, 2883.3166018301326, Response, 6157 >
Group: [6550, 2540]
6550:
< 0, 29, 2319.477477859776, Request, 6550 >
< 29, 290, 2321.2059587956182, Request, 6550 >
< 290, 29, 2322.705474507812, Response, 6550 >
< 29, 0, 2323.5623578175696, Response, 6550 >
2540:
< 0, 29, 2318.5831559788694, Request, 2540 >
< 29, 290, 2320.5067531820814, Request, 2540 >
< 290, 29, 2322.4622900301074, Response, 2540 >
< 29, 0, 2323.3372602978707, Response, 2540 >
Group: [4969, 2218]
4969:
< 0, 29, 739.9958500841853, Request, 4969 >
< 29, 290, 741.3281718659687, Request, 4969 >
< 290, 159, 741.7220868805709, Request, 4969 >
< 159, 329, 743.5835833887681, Request, 4969 >
< 329, 244, 744.1833322459637, Request, 4969 >
< 244, 224, 744.4982170150153, Request, 4969 >
< 224, 188, 745.2464320285937, Request, 4969 >
< 188, 319, 746.0647451910426, Request, 4969 >
< 319, 188, 746.4085685748757, Response, 4969 >
< 188, 224, 747.5859154469526, Response, 4969 >
< 224, 244, 747.9787042685422, Response, 4969 >
< 244, 166, 748.6895317604291, Request, 4969 >
< 166, 195, 749.8888689133312, Request, 4969 >
< 195, 223, 750.6032844098943, Request, 4969 >
< 223, 195, 751.3240249368977, Response, 4969 >
< 195, 166, 751.7413674142311, Response, 4969 >
< 166, 390, 751.9837691735208, Request, 4969 >
< 390, 246, 753.6472222573705, Request, 4969 >
< 246, 153, 755.0696656206759, Request, 4969 >
< 153, 164, 755.9428059772936, Request, 4969 >
< 164, 153, 757.2263531931426, Response, 4969 >
< 153, 239, 758.2926674473102, Request, 4969 >
< 239, 276, 759.0438204657133, Request, 4969 >
< 276, 316, 760.4548987633422, Request, 4969 >
< 316, 55, 762.0905557499624, Request, 4969 >
< 55, 31, 762.4175625043441, Request, 4969 >
< 31, 55, 763.8406890494946, Response, 4969 >
< 55, 240, 764.899810086678, Request, 4969 >
< 240, 133, 766.1973830290526, Request, 4969 >
< 133, 240, 767.449686145404, Response, 4969 >
< 240, 411, 769.1241648592079, Request, 4969 >
< 411, 417, 770.3293823541561, Request, 4969 >
< 417, 411, 770.6105429123902, Response, 4969 >
< 411, 448, 771.9783033992203, Request, 4969 >
< 448, 411, 773.4467994255973, Response, 4969 >
< 411, 240, 774.0763285874241, Response, 4969 >
< 240, 55, 774.6366632669375, Response, 4969 >
< 55, 122, 775.8796338190592, Request, 4969 >
< 122, 55, 777.5369507439877, Response, 4969 >
< 55, 316, 778.6798024819899, Response, 4969 >
< 316, 58, 778.8915660966677, Request, 4969 >
< 58, 316, 780.3945337765108, Response, 4969 >
< 316, 276, 781.9982427903149, Response, 4969 >
< 276, 239, 783.9656813025138, Response, 4969 >
< 239, 153, 784.9140567351386, Response, 4969 >
< 153, 215, 785.4693639226236, Request, 4969 >
< 215, 358, 786.2037413241533, Request, 4969 >
< 358, 248, 786.5533031072149, Request, 4969 >
< 248, 358, 787.0140932510942, Response, 4969 >
< 358, 215, 787.8021665279821, Response, 4969 >
< 215, 33, 789.0905016375962, Request, 4969 >
< 33, 230, 790.9360569502128, Request, 4969 >
< 230, 33, 791.7832880911411, Response, 4969 >
< 33, 75, 792.5486940484791, Request, 4969 >
< 75, 33, 793.1184775818139, Response, 4969 >
< 33, 215, 793.5468824958393, Response, 4969 >
< 215, 153, 795.463617212122, Response, 4969 >
< 153, 246, 795.7581972732892, Response, 4969 >
< 246, 206, 796.5514682942294, Request, 4969 >
< 206, 332, 796.9645174518508, Request, 4969 >
< 332, 234, 798.07862529506, Request, 4969 >
< 234, 332, 799.3378614637656, Response, 4969 >
< 332, 206, 800.4597813347789, Response, 4969 >
< 206, 246, 801.712322380911, Response, 4969 >
< 246, 390, 803.0179301080179, Response, 4969 >
< 390, 60, 803.4818930158103, Request, 4969 >
< 60, 390, 803.7030652228823, Response, 4969 >
< 390, 168, 803.9138604175693, Request, 4969 >
< 168, 390, 804.5485158763599, Response, 4969 >
< 390, 166, 805.4571893012161, Response, 4969 >
< 166, 244, 807.2290585075989, Response, 4969 >
< 244, 329, 808.5715703915829, Response, 4969 >
< 329, 159, 809.9276128080637, Response, 4969 >
< 159, 382, 810.6769630441383, Request, 4969 >
< 382, 294, 811.5787156937561, Request, 4969 >
< 294, 382, 812.6593232788355, Response, 4969 >
< 382, 159, 814.589687492117, Response, 4969 >
< 159, 290, 816.5652152573986, Response, 4969 >
< 290, 29, 818.4817802307812, Response, 4969 >
< 29, 0, 819.9398402368864, Response, 4969 >
2218:
< 0, 29, 1565.9981219959507, Request, 2218 >
< 29, 290, 1566.7268380079345, Request, 2218 >
< 290, 159, 1568.3531607366085, Request, 2218 >
< 159, 329, 1569.6581031107498, Request, 2218 >
< 329, 244, 1570.266354992264, Request, 2218 >
< 244, 224, 1572.2408311193153, Request, 2218 >
< 224, 188, 1574.1726342487916, Request, 2218 >
< 188, 319, 1575.8778210926, Request, 2218 >
< 319, 188, 1576.4269728513307, Response, 2218 >
< 188, 224, 1577.5062608297521, Response, 2218 >
< 224, 244, 1578.2392232619527, Response, 2218 >
< 244, 166, 1579.9462549867806, Request, 2218 >
< 166, 390, 1580.2934439874286, Request, 2218 >
< 390, 168, 1581.2703390937902, Request, 2218 >
< 168, 390, 1581.4858070898867, Response, 2218 >
< 390, 246, 1583.1632010066412, Request, 2218 >
< 246, 153, 1584.754512589691, Request, 2218 >
< 153, 164, 1585.869612716941, Request, 2218 >
< 164, 153, 1586.5315799233288, Response, 2218 >
< 153, 239, 1588.1108878803593, Request, 2218 >
< 239, 276, 1589.6118121291931, Request, 2218 >
< 276, 316, 1591.3500358896629, Request, 2218 >
< 316, 58, 1591.74094364289, Request, 2218 >
< 58, 274, 1592.533682595309, Request, 2218 >
< 274, 58, 1594.5176012751788, Response, 2218 >
< 58, 316, 1595.3386246746811, Response, 2218 >
< 316, 55, 1596.8350922084217, Request, 2218 >
< 55, 31, 1598.728991753268, Request, 2218 >
< 31, 55, 1599.5886219735592, Response, 2218 >
< 55, 240, 1600.3962443812072, Request, 2218 >
< 240, 411, 1601.678934847044, Request, 2218 >
< 411, 417, 1601.9630288153983, Request, 2218 >
< 417, 411, 1603.2468656838666, Response, 2218 >
< 411, 448, 1603.5386561066837, Request, 2218 >
< 448, 411, 1604.0468382456813, Response, 2218 >
< 411, 240, 1605.311637789073, Response, 2218 >
< 240, 133, 1605.808631363028, Request, 2218 >
< 133, 240, 1606.8282884576859, Response, 2218 >
< 240, 55, 1608.2474338440104, Response, 2218 >
< 55, 122, 1609.2780230024598, Request, 2218 >
< 122, 55, 1610.397330055308, Response, 2218 >
< 55, 316, 1612.0033234301234, Response, 2218 >
< 316, 276, 1613.5320096512105, Response, 2218 >
< 276, 239, 1614.3518285432278, Response, 2218 >
< 239, 153, 1614.7230527396512, Response, 2218 >
< 153, 215, 1616.572161332617, Request, 2218 >
< 215, 358, 1617.8802356485878, Request, 2218 >
< 358, 248, 1618.8810729683892, Request, 2218 >
< 248, 358, 1620.8454966988772, Response, 2218 >
< 358, 215, 1621.3500224372842, Response, 2218 >
< 215, 33, 1622.2904143991334, Request, 2218 >
< 33, 230, 1622.867511959184, Request, 2218 >
< 230, 33, 1624.244542949688, Response, 2218 >
< 33, 75, 1625.1985847234566, Request, 2218 >
< 75, 33, 1626.998382981401, Response, 2218 >
< 33, 215, 1627.5430793520618, Response, 2218 >
< 215, 153, 1628.869851723046, Response, 2218 >
< 153, 246, 1629.2097866957076, Response, 2218 >
< 246, 206, 1629.4869718366288, Request, 2218 >
< 206, 332, 1629.8450701728511, Request, 2218 >
< 332, 234, 1631.8025652241472, Request, 2218 >
< 234, 332, 1633.217967394242, Response, 2218 >
< 332, 206, 1633.8410648524039, Response, 2218 >
< 206, 246, 1635.8391947980438, Response, 2218 >
< 246, 390, 1636.2867455311462, Response, 2218 >
< 390, 60, 1636.828151053812, Request, 2218 >
< 60, 390, 1637.2195689445534, Response, 2218 >
< 390, 166, 1638.2878967808692, Response, 2218 >
< 166, 195, 1640.0820673589235, Request, 2218 >
< 195, 223, 1641.1047649939615, Request, 2218 >
< 223, 195, 1641.4309814383378, Response, 2218 >
